,Job ID,Job Link,Text,Job Title,categories
500,glw4e5,https://www.postjobfree.com/job/glw4e5/operator-cnc-metal-new-berlin-wi,"b'
Reynolds Machine New Berlin, Wi 53151
a division of Sussek Machine Waterloo, Wi 53594

Job Description

We are seeking 1st & 2nd Shift CNC Operators candidates (4:00 am to 4:00 pm & 4:00 pm to 4:00 am
With the following:
Qualifications and Skills
Previous CNC Machining (Mills or Lathes) experience is a plus- Compensated for your Experience
Previous experience in a metal manufacturing setting
Must possess basic math skills
Familiar with Micrometers, Calipers, and other measuring devices
Mechanically inclined is a plus
Possess a Can Do Positive Attitude
Reliable
Responsibilities and Duties include:
CNC Operator Loads stock/parts into CNC either manually of by the means of mechanical lifting devices.
Verifies settings by measuring features on sample work pieces; adhering to company and customer standards.
Making changes to worn tools, inserts and makes tool offset adjustments; trouble-shoots problems; maintaining safety standards and quality; keeping quality data and production logs.
Follow Company Safety Protocol and Manufacturing Procedures
Inspect work area and machines that were used during the day prior to leaving at the end of the shift
Reynolds Machine offers a sign on bonus, shift differential as well as an attendance bonus


Go to apply 

'",Machine Operator,set(['Machine Operator'])
501,gmi2as,https://www.postjobfree.com/job/gmi2as/cnc-machinist-steel-machining-alsip-il,"b'
We are seeking a CNC Machinist Set- Up Operator on 2nd shift (starting at 4:30 p.m.) to join our team! You will set-up and operate CNC machines and ensure excellent quality control. MUST HAVE MACHINE SHOP EXPERIENCE PREFERABLY IN A MEDICAL MANUFACTURING ENVIRONMENT!

A successful machinist will be expected to set up and operate CNC lathe machines per job order specifications and Ideal candidate will have the ability to work efficiently at a fast pace and have the ability to see machining projects through from start to finish with little supervision. We do ask that the candidates live within a 25-35 minute maximum commute due to the hours.

SKILLS/ QUALIFICATIONS
Mori Seiki, Romi, Hurco experience a plus!
Prior experience in Medical Manufacturing a plus
1-3 years experience with CNC lathe machining set up and operation utilizing conversational programming
Ability to make program adjustments if necessary
Must be able to read blue prints (both standard and metric)
Must be able to utilize micrometers and calipers
Must be able to perform inspections on parts to ensure they meet specifications
Work collaboratively with Engineering, Production Operations, Programmers, or others to resolve machining or assembly problems
Ensure that parts conform to specifications
Complete essential documentation as required
Perform and document preventative maintenance as needed
Experience with small parts
Knowledge of various types of metals including, but not limited to Titanium and Stainless Steel
Ability to communicate effectively with multiple departments regarding jobs/orders
Ability to review quality prior to completion of project
Ability to work at a fast pace and keep up with production
Must be a team player and have reliable transportation


Go to apply 

'",Machine Operator,set(['Machine Operator'])
502,gjxfnm,https://www.postjobfree.com/job/gjxfnm/depot-cpc-customer-care-grays-essex-rm17,"b'
Are you looking for a change? Do you want to get away from working any 5 days from 7 days and work Mon to Fri, with regular hours? Then this is the role for you We are looking for Class 2 HGV drivers, to join our Uxbridge Depot 48 hours per week predominately Monday-Friday and days only Additional weekend work available.

This is an excellent opportunity to join the UK market leader in powered access.

As an HGV driver we are looking for people that have the correct licences, hold a CPC card, enjoy dealing with people on a daily basis, have excellent customer service skills and understand the importance of health and safety within an organisation.

If this is you and you want to know more then please apply today.

Responsibilities include: • Load and unload machines in accordance with the Company code of practice and use appropriate equipment.

• Maintaining security of load when loading, transporting and delivering machines.

• Handover machines to customers and familiarise customers with machine operation • Carry out daily checks on vehicle and ancillary equipment.

• Comply with legislation regarding vehicle safety, tachographs operation and working time.

• Relay appropriate customer queries to depot staff as required.

• Act as an ambassador for the company, providing high standard of customer care and being polite at all times.

• Accurately complete all relevant paperwork.

The ideal candidate will have: • You must hold a Class 2 licence & a full CPC Card • Experience of delivering construction equipment is desirable.

• An understanding of the importance of customer service is essential • An understanding of vehicle safety and upkeep.

In return you will receive: • A Competitive Salary • Full Training and Induction programme will be given • Free Parking • Health Cash Plan


Go to apply 

'",Machine Operator,set(['Machine Operator'])
503,gjxefy,https://www.postjobfree.com/job/gjxefy/operator-depot-cpc-care-grays-essex-rm17,"b'
Are you looking for a change? Do you want to work Mon to Fri, with regular hours? Then this is the role for you We are looking for Regional Class 1 HGV drivers to support the South East region 48 hours per week predominately Monday-Friday and days only Additional weekend work available on a rota basis.

This is an excellent opportunity to join the UK market leader in powered access.

As an HGV driver we are looking for people that have the correct licences, hold a CPC card, enjoy dealing with people on a daily basis, have excellent customer service skills and understand the importance of health and safety within an organisation.

If this is you and you want to know more then please apply today.

Responsibilities include:
- • Load and unload machines in accordance with the Company code of practice and use appropriate equipment.

• Maintaining security of load when loading, transporting and delivering machines.

• Handover machines to customers and familiarise customers with machine operation • Carry out daily checks on vehicle and ancillary equipment.

• Comply with legislation regarding vehicle safety, tachographs operation and working time.

• Relay appropriate customer queries to depot staff as required.

• Act as an ambassador for the company, providing high standard of customer care and being polite at all times.

• Accurately complete all relevant paperwork.

The ideal candidate will have: • You must hold a Class 1 licence & a full CPC Card • In a Regional Driver role you must be happy to travel throughout the South East region when necessary and help cover other depots • Experience of delivering construction equipment is desirable.

• An understanding of the importance of customer service is essential • An understanding of vehicle safety and upkeep.

In return you will receive: • A Competitive Salary • Full Training and Induction programme will be given • Health Cash Plan • Auto enrollment Pension • 25 days holiday A full training plan is given to all new starters across the first 6-8 weeks, giving you the opportunity to be fully conversant with our machines, practices and vehicles.

IPAF operator and load and unload courses attended, and practical training given by our lead drivers.

For further information please contact the Recruitment Team on or .

If you do not hear within 6 weeks of your application please assume your application has been unsuccessful.

Nationwide Platforms is the market-leading powered access rental company in the UK, providing a fleet of more than 13,000 machines from a network of 30 depots across the country.

It also has the largest powered access training department in Europe, delivering a comprehensive range of working at height training courses to powered access operators and the access industry.

Nationwide Platforms is part of Loxam, the largest equipment rental company in Europe.


Go to apply 

'",Machine Operator,set(['Machine Operator'])
504,glzvp5,https://www.postjobfree.com/job/glzvp5/plant-operator-waste-thorold-on-canada,"b'
Description:
Biosolids Plant Operator
DESCRIPTION:
You’re experienced working in industrial settings, and now you’re looking for that perfect fit.
You want a place with growth opportunity – a place that invests in people and promotes from within.
You want meaningful work – to know you’re making a contribution to your community and working for the good of the planet.
You want work/life balance – an employer that treats you like a whole person.
What you really want is a job at Walker Environmental Group, and we want you.
Walker Environmental Group
Walker Environmental, a division of Walker Industries, is a leading resource recovery and waste management company. The company owns and operates landfills, waste transfer and haulage facilities, biosolids processing plants, composting facilities, food/residual organic processing facilities and landfill gas renewable energy projects throughout Canada. Our product brands, created from the recovery of resources often considered waste, include N-Rich®, All Treat Farms® and Gro-Bark®.
Biosolids Plant Operator
This is a full-time, hourly position working out of our Niagara area facility. You’ll start at $23.83 and after three months that will increase to $27.76/hour. We offer great benefits and pension plans, a wellness allowance and vacation. We also have multiple events to celebrate company and employee successes. We offer more perks than most of our employees use. Your goal in this position is to make sure the biosolids plant carries out its daily operations efficiently and effectively, while producing a high quality product.
To accomplish this, you’ll do the following:
receive and inspect waste loads
collect and process samples for quality control
control and monitor the facility’s processes
operate processing and mobile equipment
perform routine plant maintenance
maintain the facility and its equipment
complete paperwork and reporting
You’ll succeed in this role because you are:
Reliable – you follow through on commitments, and you work hard.
Diligent – you consistently pay attention to detail and follow procedures carefully.
Proactive – you own your responsibilities, watch for potential issues, and you don’t pass the buck.
Positive – you’re solution-minded, helpful and encouraging. You’re a great teammate.
We take great care of our people, and we expect a lot from them. This role requires some flexibility around shift scheduling. We’re fair about distributing Saturdays, overtime and emergency coverage. You’ll be part of a team, so success will involve give and take with them.
These are the qualifications on our must-have list:
Experience in an industrial processing plant
Experience with Microsoft Office, particularly Word and Excel
Heavy equipment experience (front end loaders), a strong asset; otherwise training will be provided.
Able to lift 50lbs
Proven mechanical aptitude
Post-secondary degree or diploma, an asset
Working at Walker Industries
Established in 1887, we are proud to be a fifth-generation, family-owned, Canadian company. Our group of companies includes aggregates, paving & construction, emulsions and environmental waste & recycling solutions. We are known for our philanthropy and ‘above and beyond’ service to our customers and communities.
There’s a lot more we’re proud of too.
We’re proud to be growing, serving more customers and providing more jobs across Canada and the USA.
We’re proud of our environmental stewardship – turning waste into useful products and energy and working to the highest standards of disposal.
We’re proud to use the best tools and technology in the business – serving our customers well and keeping our employees safe.
And we’re proud of an awesome people-first culture. Working here means being part of a team – not a cog in a machine – and even in regional offices we feel valued, autonomous, and central to the action. Everyone at Walker has a voice.


Go to apply 

'",Machine Operator,set(['Machine Operator'])
505,goen4h,https://www.postjobfree.com/job/goen4h/depot-customer-care-cpc-leicester-united,"b'
Are you looking for a change? Do you want to get away from working any 5 days from 7 days and work Mon to Fri, with regular hours? Then this is the role for you We are looking for Class 2 HGV drivers, to join our Cosby, Leicestershire Depot 48 hours per week predominately Monday-Friday and days only Additional weekend work available.

This is an excellent opportunity to join the UK market leader in powered access.

As an HGV driver we are looking for people that have the correct licences, hold a CPC card, enjoy dealing with people on a daily basis, have excellent customer service skills and understand the importance of health and safety within an organisation.

If this is you and you want to know more then please apply today.

Responsibilities include: • Load and unload machines in accordance with the Company code of practice and use appropriate equipment.

• Maintaining security of load when loading, transporting and delivering machines.

• Handover machines to customers and familiarise customers with machine operation • Carry out daily checks on vehicle and ancillary equipment.

• Comply with legislation regarding vehicle safety, tachographs operation and working time.

• Relay appropriate customer queries to depot staff as required.

• Act as an ambassador for the company, providing high standard of customer care and being polite at all times.

• Accurately complete all relevant paperwork.

The ideal candidate will have: • You must hold a Class 2 licence & a full CPC Card • Experience of delivering construction equipment is desirable.

• An understanding of the importance of customer service is essential • An understanding of vehicle safety and upkeep.

In return you will receive: • A Competitive Salary • Full Training and Induction programme will be given • Life assurance Pension • Westfield Health Cash Plan


Go to apply 

'",Machine Operator,set(['Machine Operator'])
506,goem9m,https://www.postjobfree.com/job/goem9m/depot-customer-care-cpc-wednesbury-west,"b'
Are you looking for a change? Do you want to get away from working any 5 days from 7 days and work Mon to Fri, with regular hours? Then this is the role for you We are looking for Class 2 HGV drivers, to join our Darlaston, Birmingham Depot 48 hours per week predominately Monday-Friday and days only Additional weekend work available.

This is an excellent opportunity to join the UK market leader in powered access.

As an HGV driver we are looking for people that have the correct licences, hold a CPC card, enjoy dealing with people on a daily basis, have excellent customer service skills and understand the importance of health and safety within an organisation.

If this is you and you want to know more then please apply today.

Responsibilities include: • Load and unload machines in accordance with the Company code of practice and use appropriate equipment.

• Maintaining security of load when loading, transporting and delivering machines.

• Handover machines to customers and familiarise customers with machine operation • Carry out daily checks on vehicle and ancillary equipment.

• Comply with legislation regarding vehicle safety, tachographs operation and working time.

• Relay appropriate customer queries to depot staff as required.

• Act as an ambassador for the company, providing high standard of customer care and being polite at all times.

• Accurately complete all relevant paperwork.

The ideal candidate will have: • You must hold a Class 2 licence & a full CPC Card • Experience of delivering construction equipment is desirable.

• An understanding of the importance of customer service is essential • An understanding of vehicle safety and upkeep.

In return you will receive: • A Competitive Salary • Full Training and Induction programme will be given • Life assurance Pension • Westfield Health Cash Plan


Go to apply 

'",Machine Operator,set(['Machine Operator'])
507,gnamr5,https://www.postjobfree.com/job/gnamr5/cnc-machinist-tooling-mill-3d-keene-nh,"b'
We currently have TWO Machinist openings for immediate hire at our WALPOLE, NH facility
Responsibilities include:
Setup, Troubleshoot, operate CNC Lathes or Mills. Extensive familiarity with CNC program/operation machining centers using MasterCam.
Identify/Execute improvement opportunities in programming, manufacturing methods, tooling, and fixturing.
Read and understand machine code.
Work with other team members on manufacturing capabilities, production schedules to facilitate production processes.
Assist with inspection and validation using basic inspection equipment. Familiarity with GD&T REQUIRED.
Considerable knowledge of work holding and tooling processes.
Ensure that documentation is in accordance with appropriate QMS procedures.
Required Skills and Experience:
Minimum of 3 years of experience in a manufacturing environment turning/milling including machine set-up, tooling design, work holding and machine operation.
Strong knowledge of tooling selection and inspection of high value precision parts.
Capable in Mastercam or comparable CAM software
Extremely capable of establishing machining feeds/speeds/depth of cuts required to maximize production.
Ability to apply common sense understanding to carry out instructions furnished in written, oral, or diagram form.
Must have strong math skills. Ability to add, subtract, multiply, and divide all units of measure, using whole numbers, common fractions and decimals, along with ability to compute ratio and percent.
Read and interpret engineering drawings/blueprints, 3D models.
Practice and emphasize workplace safety, housekeeping, and quality of workmanship.
Applicant must be able to walk, stand, climb, lift up and/or move up to 50 pounds, see, hear and use hands to handle or feel and reach with hands and arms.
Must be able to effectively present information in one-on-one and small group situations to other employees.
US citizen or a legally authorized foreign worker.


Go to apply 

'",Machine Operator,set(['Machine Operator'])
508,gm9z1g,https://www.postjobfree.com/job/gm9z1g/cnc-machine-operator-clifton-springs,"b'
Townline Machine Inc is a contract machine shop which specializes in CNC precision turned components for various industries including Aerospace, Defense, and Power Generation among others. We are in search of an individual to fill a production position as a machine operator running either CNC Lathes, CNC Mills, or EDMs. No experience necessary.
Must be reliable and self-motivated with adequate transportation.

Daily Duties include:
-Keep Production Machines Running
-Use measuring instruments to check parts during production
-Notify those responsible when changes need to be made
-Maintain a clean and organized work area

Skills:
-Good Math Skills
-Ability to Learn Quickly
-Works well with others

Hours: 7am - 4:30pm M-F

Benefits available:
-Lots of Overtime Available!
-Health Care
-401k
-Paid Vacation
-Attendance Bonus Available

Applications and resumes may be dropped off on Fridays from 9am - 3pm at the following address:

3151 Hopewell-Manchester Townline Rd
Clifton Springs, NY 14432


Go to apply 

'",Machine Operator,set(['Machine Operator'])
509,go3863,https://www.postjobfree.com/job/go3863/cnc-die-mill-machinist-3d-louisville-ky,"b'
Tooling and metal stamping die fabrication facility is looking for a CNC Vertical Mill & Wire EDM Operator. The candidate must show outstanding work ethic and attitude, including working with very little supervision. We are a small facility that is looking to grow quickly and we are looking for candidates who want to be a part of the growth.

Must be willing to work on 2nd shift.

5 - 7 years experience in 2D & 3D vertical CNC mill programming and operating

5 - 7 years experience programming, setting up, and operating a wire EDM

Experience in the tool & die industry


Go to apply 

'",Machine Operator,set(['Machine Operator'])
