,Job ID,Job Link,Text,Job Title,categories
0,gpowvs,https://www.postjobfree.com/job/gpowvs/machinist-cnc-cad-west-lawn-pa,"b'
Position:Machinist
Pay : $20
Responsibilities Include:
Read blueprints, sketches, or computer-aided design (CAD) and computer-aided manufacturing (CAM) files
Set up, operate, and disassemble manual, automatic, and computer numerically controlled (CNC) machine tools
Align, secure, and adjust cutting tools and workpieces
Monitor the feed and speed of machines
Turn, mill, drill, shape, and grind machine parts to specifications
Measure, examine, and test completed products for defects
Smooth the surfaces of parts or products
Present finished workpieces to customers and make modifications if needed
Machinist

Skilled Manufacturing
West Lawn, Pennsylvania/Direct hire Resume File Attach Resume File


Go to apply??

'",Machinist,set(['Machinist'])
1,gox4sv,https://www.postjobfree.com/job/gox4sv/machinist-cnc-plc-plant-orangeburg-ny,"b'
Description

PraxairSurface Technologies (PST) Electronic Materials is a manufacturer of machinedparts used in industrial processes and provides services to the semiconductorindustry. PST Electronic Materials is a wholly-owned subsidiary of Linde plc, aleading industrial gas company. We offer competitive compensation andbenefits including, pension plan, tuition reimbursement, matching 401k and muchmore! Other great benefits include vacation, PTO, and additional benefitsincrease with tenure.
Currentlywe are looking for an experienced Machinist in our Orangeburg, NY Plant. The ideal candidate is a highly motivated team player that can contribute andcollaborate with their team to meet customer demands. Come grow yourcareer with us. Responsibilities
Programand operate manual, standard or CNC vertical and horizontal lathes and/or millmachines, cleaning and scribing parts per prints.
Machineparts to specifications. Monitor the machining of various tools. Troubleshootprograms including speeds, feeds and tooling. Verify and document in processwork orders.
Verifycomponents are finished according to specifications using precision measuringinstruments.
Designand develop and make fixtures or the finished product with little printedguidance.
Createand edit work instructions and standard operating procedures. DNC databasemanagement.
Responsiblefor inspecting parts, SPC, TPM, teamwork, accuracy, inventory control duties asrequired, quality inspection, employee involvement, cost reductions, andtraining of new operators.
Performroutine preventative maintenance/TPM on equipment and be able to organize andperform machine shop housekeeping in the guidelines of 5S. Maintain product SPCcharts.
Producesquality and quantity of work in accordance with Company requirements WORKING CONDITIONS
Inaddition to being able to sit, stand, walk, read, talk, and hear, to performthe essential functions of this job an individual must be able to do thefollowing additional activities: Operate machinery and stand for extendedperiods; occasionally lift and/or move up to 40 pounds. Accommodations will bemade if they are reasonable, do not create an undue hardship, and will enablean individual with a disability to safely perform the essential job functions.


Go to apply??

'",Machinist,set(['Machinist'])
2,gngj0t,https://www.postjobfree.com/job/gngj0t/machinist-forklift-scrap-waterbury-ct,"b'
Machinist - 1st Shift
$22.00-27.00/Hour
1 Year+ Contract

POSITION SUMMARY:

This role is primarily responsible for the setup and operation of conventional, special purpose, numerical control (NC) machines, manual lathes, millers, grinders, drill presses, and band saws in a safe and orderly manner while maximizing production outputusing efficient and effective methods. Responsible for ensuring compliance with all safety, quality, and business standards.

ESSENTIAL DUTIES AND RESPONSIBILITIES:

Productivity, Cost, & Delivery
- Operate multiple machines simultaneously while proactively keeping all machines in the department running
- Troubleshoot advanced and complex programs and maintenance issues
- Must be able to make changes to machine offsets and/or perform program editing to maintain dimensional accuracy.
- Review blueprints, tool sheets, routings, and specifications for accuracy and manufacturability
- Communicate correction and improvement needs to the engineering department

Quality
- Monitor and document part quality for self in department, including first part and in-process inspection using tools, gauges, and other methods
- Assure staff compliance to ISO91000 standards and support audit activities as needed

Safety
- Adhere to and support safety procedures and policies
- Ensure the building, property, and perimeter are safe and secure at the end of every shift
- Maintain first aid and forklift certifications

Communication & Teamwork
- Assist with troubleshooting, stock, and quality issues during shift
- Assist with other duties such as programming, maintenance, inspection, deburring, etc. as required
- Document material usage on work orders and minimize scrap
- Perform and document scheduled periodic maintenance and general upkeep of machines in accordance with recommendations
- Maintain records of settings for programs and processes within the scope of the department

- Maintain integrity, safety, quality, and production rates; promote and reinforce a clean, safe, and professional shop and work environment
- Adhere to quality, on-time delivery, continuous improvement, and overall best practices
- Participate in continuous improvements including processes, productivity, quality, and safety
- Promote collaboration, communication, and teamwork within and outside department and shift

SPECIAL KNOWLEDGE, SKILLS AND ABILITIES:

High school diploma or general education degree (GED) required; 3-5 years? related experience; or equivalent combination of education and experience

Advanced manufacturing/machining training and/or advanced certification preferred

This position requires good manual dexterity and visual acuity to manipulate micrometers, calipers, and other precision hand tools

Strong communication and interpersonal skills a must

Experience required with: conventional, special purpose, and NC machines; manual lathes; millers; grinders; drill presses; and band saws.

Toolmaking experience a plus.

Additional Characteristics:

This position may require standing for long periods of time, up to 8 hours per day

This position required the ability to lift 30+ lbs. occasionally, 20-30 lbs. frequently, and up to 20 lbs. constantly

This position may be exposed to various industrial cleaning chemicals and oils
##


Go to apply??

'",Machinist,set(['Machinist'])
3,god122,https://www.postjobfree.com/job/god122/machinist-ot-machining-waterbury-ct,"b'
Machinist
M-F 7AM - 330PM, OT & Saturdays as required
12 Months
$22-$27
1500 Meriden Rd., Waterbury, CT 06705
Machinist - 1st Shift

POSITION SUMMARY:

This role is primarily responsible for the setup and operation of conventional, special purpose, numerical control (NC) machines, manual lathes, millers, grinders, drill presses, and band saws in a safe and orderly manner while maximizing production outputusing efficient and effective methods. Responsible for ensuring compliance with all safety, quality, and business standards.

DUTIES AND RESPONSIBILITIES:

Productivity, Cost, & Delivery
Operate multiple machines simultaneously while proactively keeping all machines in the department running
Troubleshoot advanced and complex programs and maintenance issues
Must be able to make changes to machine offsets and/or perform program editing to maintain dimensional accuracy.
Review blueprints, tool sheets, routings, and specifications for accuracy and manufacturability
Communicate correction and improvement needs to the engineering department

KNOWLEDGE, SKILLS AND ABILITIES:
High school diploma or general education degree (GED) required; 3-5 years?€? related experience; or equivalent combination of education and experience
Advanced manufacturing/machining training and/or advanced certification preferred
This position requires good manual dexterity and visual acuity to manipulate micrometers, calipers, and other precision hand tools
Strong communication and interpersonal skills a must
Experience required with: conventional, special purpose, and NC machines; manual lathes; millers; grinders; drill presses; and band saws.
Toolmaking experience a plus.

Additional Characteristics:
This position may require standing for long periods of time, up to 8 hours per day
This position required the ability to lift 30+ lbs. occasionally, 20-30 lbs. frequently, and up to 20 lbs. constantly
This position may be exposed to various industrial cleaning chemicals and oils


Go to apply??

'",Machinist,set(['Machinist'])
4,go79e2,https://www.postjobfree.com/job/go79e2/machinist-cnc-mill-wellington-ks,"b'
We have an outstanding Contract position for a Machinist to join a leading Company located in the Wellington, KS surrounding area.
To mill, drill, bore or ream parts from extrusions, bar stock, forging, plate, assemblies or composites that meet or exceed the specifications of our customers using CNC programs, conventional machines, and spar mills.
Job Duties and Responsibilities: -Advanced blueprint capabilities, including the ability to find or calculate missing dimensions.
-Ability to work with the following departments: tooling, quality, engineering, scheduling and other departments as necessary.
-Be aware of upcoming part numbers to evaluate if problems could arise.
-Maintain a log book of problems encountered during the production run and communicate these issues to Lead Person/Supervisor/Engineering/Programming.
-Evaluate methods to move the maximum amount of the internal setup time to external setup time and decrease production times where possible.
-Troubleshoot quality problems.
-Maintains At or Above Expectations on reviews and has no open reprimands.
-Maintains the shop average efficiencies.
-Ability to perform shop floor editing and programming as required to maintain throughput or to build needed items to improve quality or productivity.
-Demonstrate basic lead person (leadership) skills, i.e., Fill in as a lead person when required.
-Demonstrate good work ethics and lead by example.
-Maintain at or above average shop efficiencies.
-Consistently scores Above Expectations on reviews.
-Proficient in documenting Critical Problem Reports, Planning Change Requests, and Process Improvements Requests.
-Be able to plan next setup(s) and ensure that the following are up-to-date and available: setup packet, programs, prints, charts, fixtures, cutters, and cams, etc.
Requirements: -High School Diploma or equivalent.
-Minimum of 2+ years of experience.
-Completion of any assigned training (blueprint, math, SPC, etc.). TAD PGS, INC.
specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S.
Federal marketplace, including U.S.
Government agencies and their prime contractors.
With more than 50 years of experience, TAD PGS, INC.
has earned a reputation for accountability, a value that government agencies and prime contractors both demand and deserve.
TAD PGS, INC.
sources professionals for the full spectrum of federal positions, from administrative to management, and those contracts requiring extremely niche-oriented technical skills and the highest levels of security clearance.
VEVRAA Federal Contractor / Request Priority Protected Veteran Referrals / EOE Protected Veterans/Disability


Go to apply??

'",Machinist,set(['Machinist'])
5,gpijq4,https://www.postjobfree.com/job/gpijq4/machinist-machine-operator-goldsboro-nc,"b'
Machine Operator

JOB DESCRIPTION
We are looking for experienced Set Up Operators. This position will perform major set ups and must safely operate assigned machinery. They also correctly enters production and scrap into the stock reporting system as well as ensures that tooling and equipment is in good and safe work order.Minimum of 2 years experience in this role
Will be Verifying counts on incoming and produced parts
Ensure that jobs that are set up are properly handed over to the Operator
Performs basic maintenance functions on machines and tooling
Determines from the cell queue which jobs to pull and set up
Ensures that machines sent to maintenance are properly tagged

CORESTAFF Services is an Equal Employment Opportunity Employer. People from racial minority groups, veterans, and the disabled are strongly encouraged to apply. CORESTAFF Services is not associated with Core Staffing Services, Inc. which operates in the New York metro area.


Go to apply??

'",Machinist,set(['Machinist'])
6,go384s,https://www.postjobfree.com/job/go384s/machinist-glendale-ca,"b'
We are seeking a Machinist to join our team! You will operate and repair a variety of machines and mechanical instruments.
Responsibilities:
Operate machine tools to produce precision parts and instruments
Modify parts and materials to improve overall production
Test completed equipment to detect and remove defects
Perform routine maintenance on machinery
Calculate dimensions and tolerance using measuring instruments
Qualifications:
Previous experience in machinery or other related fields
Familiarity machine tools and equipment
Strong analytical and mathematical skills
Strong attention to detail


Go to apply??

'",Machinist,set(['Machinist'])
7,gpp85x,https://www.postjobfree.com/job/gpp85x/machinist-die-cnc-drilling-denison-tx,"b'
Machinist Contract to hire Denison, TX Job Summary On behalf of our client Kelly Engineering Services is searching for an experienced machinist who is interested in being trained to be a Tool Maker.
The machinist must have a strong recent machinist experience 3+ years or 5+ years of experience as a Machinist.
Develops, constructs and alters molds and die sets for die casting and progressive stamping plus a wide variety of jigs, fixtures and gauges.
Performs assignments that range from the use of ordinary tool room operational duties including working within tight tolerances of +/- .0002.
Accountable for quantity and quality of workmanship Job Details (10%) Plans construction procedures and methods, selecting the proper materials.
(5%) Makes allowances for shrinkage during the heat-treating of tools and metal flow in dies.
(85%) Builds die from complex set of blueprints and builds jigs and fixtures from sketches, part drawings or verbal instructions.
(20%) Disassembles and reassembles all types of progressive dies and die cast molds for routine maintenance or repairs.
(70%) Repairs tools and dies by identifying and correcting problems.
Analyzes and troubleshoots progressive dies, assesses problems and repairs accordingly.
(5%) Provides support to production area by problem-solving and building tools.
(5%) May instruct Tool Room Apprentices and Machinists.
Performs other duties as required.
Job Requirements High school diploma or equivalent required.
Completed Apprenticeship or Machining Technologies course completion or equivalent experience is nice to have.
Able to read complex set of blueprints.
Able to analyze and troubleshoot progressive carbide lamination dies or multi-cavity Die Cast Molds.
Work with minimal supervision.
Must have a complete knowledge of all tool room equipment and procedures.
Able to operate Drill presses: drilling, reaming, tapping and c/boring.
Lathes: complex turning operations, angles, tapers, threading, etc.
Milling machines: complex milling, slotting, rotary table, boring, indexing, speeds and feds, cutter selection, etc.
Surface grinding: perform complex radius/form grinding, selection of wheels, sine bars, angles and slots, etc.
precision measuring equipment (micrometers, Vernier?€?s and comparators) Knowledge of and ability to perform oxygen/acetylene welding techniques.
Able to operate CNC and Wire EDM machines is desirable.
Able to solve mathematical equations and problems using geometry and trigonometry.
Why Kelly ?? ? Kelly puts you in charge of your career, with access to cutting edge projects and technologies in industry leading organizations.
Top companies throughout the world have trusted Kelly as a premier source of engineering talent and services since 1965.
And engineering job seekers know Kelly as a firm with an unmatched reputation for quality, integrity, and professionalism.
Whether you seek the variety and flexibility of working on short-term project engagements or prefer contract-to-hire or direct-hire placement with our clients, apply with Kelly to explore opportunities that suit your specific professional interests.
About Kelly ?? At Kelly, we?€?re always thinking about what?€?s next and advising job seekers on new ways of working to reach their full potential.
In fact, we?€?re a leading advocate for temporary/nontraditional workstyles, because we believe they allow flexibility and tremendous growth opportunities that enable a better way to work and live.
Connecting great people with great companies is what we do best, and our employment opportunities span a wide variety of workstyles, skill levels, and industries around the world.
Kelly is an equal opportunity employer committed to employing a diverse workforce, including, but not limited to, minorities, females, individuals with disabilities, protected veterans, sexual orientation, gender identity.
Equal Employment Opportunity is The Law.


Go to apply??

'",Machinist,set(['Machinist'])
8,gox8ia,https://www.postjobfree.com/job/gox8ia/machinist-die-metal-austin-tx,"b'
Machinist needed in North Austin!

Volt has teamed with a leading manufacturer of medical imaging parts and devices. Their innovation not only allows for better digital imaging but also smaller and more movable machines.

We are looking for a Machinist to join the team in our North Austin location.

WHY YOU SHOULD CONSIDER THIS OPPORTUNITY

Competitive pay
Pays $18-$24/hour
Flexible hours

REQUIREMENTS TO BE SUCCESSFUL IN THIS ROLE

Milling machine experience (Excello,Bridgeport, or similar)
Experience on smaller milling machines, lathes, band saw and bench power tools
Tap and die experience
Experience in precision fabrication operations
Ability to read drawings and follow process flow instructions
Accuracy in work and completion of work reports
Patience in work and the ability to meet deadlines

WHAT YOU WILL BE DOING

Work with metal and glass parts

LOCATION

North Austin (Rundberg and I35)

Volt Workforce Solutions is an Equal Opportunity Employer.


Go to apply??

'",Machinist,set(['Machinist'])
9,gnn759,https://www.postjobfree.com/job/gnn759/machinist-cnc-mill-huntingdon-valley,"b'
Machinist - CNC Growth Opportunity.
KVI, a modern Ultra Precision shop, seeks experienced & conscientious person to program, set up & run complex Mill Turns & Swiss. Modern equipment & clean climate-controlled facility. Excellent pay & benefits in a clean, hi-tech facility.


Go to apply??

'",Machinist,set(['Machinist'])
